task,baseline,stressor,level,seed,success,target_error_l2,grounding_dino_target_iou,center_error_2d_px,source_file
PickClutterYCB,crop_median_depth_grounding_dino,depth_sparsity,0,100,False,0.22469861205505215,0.0766851036973766,38.96472763923803,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickClutterYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed100__q-generic.json
PickClutterYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,91,False,0.275324021014671,0.0,31.784430150625635,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed91__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,0,104,False,0.4225609632918331,0.0,58.67282164682384,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L0__seed104__q-category.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,3,98,False,0.5099021729401408,0.0,52.11765535785354,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed98__q-category.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,90,False,0.28373017733041095,0.0,52.630789467763066,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed90__q-object_label.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,3,98,False,0.5099021729401408,0.0,52.11765535785354,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed98__q-category.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,99,False,0.21633318276592609,0.0,54.886246000250374,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed99__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,104,False,0.4225609632918331,0.0,58.67282164682384,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed104__q-category.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,103,False,0.4402644244987925,0.0,54.886246000250374,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed103__q-label_phrase.json
PickClutterYCB,crop_median_depth_grounding_dino,same_color_distractor,3,91,False,0.275324021014671,0.0,31.784430150625635,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed91__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,100,False,0.3631753687791765,0.0,45.002777692049186,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed100__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,0,102,False,0.3554475348324891,0.0,41.862871377868956,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L0__seed102__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_color_distractor,0,100,False,0.3631753687791765,0.0,45.002777692049186,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed100__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,3,93,False,0.29838594584209377,0.0,29.068883707497267,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_7/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed93__q-object_label.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,92,False,0.31604699974047057,0.0,30.0,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed92__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,96,False,0.4307029148130796,0.0,62.03224967708329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed96__q-generic.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,95,False,0.45992040878427165,0.0,50.35871324805669,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed95__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,0,91,False,0.40187224330743543,0.0,51.50242712727236,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L0__seed91__q-category.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,3,94,False,0.4556406999604,0.0,48.85949242470699,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed94__q-category.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,95,False,0.4933314007675375,0.0,52.773099207835045,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed95__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,same_color_distractor,0,102,False,0.304868337209928,0.0,50.695167422546305,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed102__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,99,True,0.052195039277096913,0.5978394274642826,0.7071067811865476,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed99__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,0,93,False,0.29838594584209377,0.0,29.068883707497267,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed93__q-generic.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,92,False,0.4189511435394714,0.0,56.87266478722445,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed92__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,3,95,False,0.4933314007675375,0.0,52.773099207835045,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L3__seed95__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,same_color_distractor,3,96,False,0.23058665805149867,0.0,50.766622893393254,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_median_depth_grounding_dino__same_color_distractor_L3__seed96__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,0,104,False,0.3653387254272461,0.06321430813352273,33.53356527421443,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L0__seed104__q-object_label.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,0,90,False,0.28373017733041095,0.0,52.630789467763066,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed90__q-generic.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,3,103,False,0.16362931055203506,0.0028912611783087905,49.489897959078476,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L3__seed103__q-category.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,0,101,False,0.22214887865281313,0.0,49.882361612096915,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L0__seed101__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,96,False,0.4307029148130796,0.0,62.03224967708329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed96__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,3,100,False,0.2692954204359113,0.07690412755128266,38.96472763923803,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed100__q-category.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,90,False,0.28373017733041095,0.0,52.630789467763066,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed90__q-label_phrase.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,104,False,0.3653387254272461,0.06321430813352273,33.53356527421443,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed104__q-object_label.json
PickClutterYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,0,90,False,0.28373017733041095,0.0,52.630789467763066,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L0__seed90__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,94,False,0.4556406999604,0.0,48.85949242470699,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed94__q-category.json
PickClutterYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,98,False,0.40663290697573384,0.0,47.88788990966297,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed98__q-object_label.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,93,False,0.29838594584209377,0.0,29.068883707497267,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed93__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,3,98,False,0.5099021729401408,0.0,52.11765535785354,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L3__seed98__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,0,99,True,0.052195039277096913,0.5987794831885889,0.7071067811865476,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed99__q-generic.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,0,103,False,0.4402644244987925,0.0,54.886246000250374,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed103__q-category.json
PickSingleYCB,crop_median_depth_grounding_dino,depth_sparsity,0,101,False,0.38750641680062636,0.0,45.77390086064329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__depth_sparsity_L0__seed101__q-object_label.json
PickSingleYCB,crop_median_depth_grounding_dino,same_shape_distractor,3,90,False,0.42097470539937676,0.0,47.5,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__same_shape_distractor_L3__seed90__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,0,96,False,0.4307029148130796,0.0,62.03224967708329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed96__q-label_phrase.json
PickClutterYCB,crop_median_depth_grounding_dino,partial_target_occlusion,3,90,False,0.08693883509118737,0.5964074542828124,1.118033988749895,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickClutterYCB__crop_median_depth_grounding_dino__partial_target_occlusion_L3__seed90__q-label_phrase.json
PickSingleYCB,crop_median_depth_grounding_dino,same_color_distractor,0,94,False,0.4556406999604,0.0,48.85949242470699,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_median_depth_grounding_dino__same_color_distractor_L0__seed94__q-category.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,depth_sparsity,3,96,False,0.4307029148130796,0.0,62.03224967708329,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__depth_sparsity_L3__seed96__q-label_phrase.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,partial_target_occlusion,0,99,True,0.052195039277096913,0.5987794831885889,0.7071067811865476,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__partial_target_occlusion_L0__seed99__q-generic.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_color_distractor,3,92,False,0.4189511435394714,0.0,56.87266478722445,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_color_distractor_L3__seed92__q-object_label.json
PickSingleYCB,crop_trimmed_median_depth_grounding_dino,same_shape_distractor,0,104,False,0.4225609632918331,0.0,58.67282164682384,/data/openMythosBench_project/outputs/open_vocab_query_ablation_ycb_clutter_20260521/shard_0/PickSingleYCB__crop_trimmed_median_depth_grounding_dino__same_shape_distractor_L0__seed104__q-object_label.json
